Gene,TE_t0,TE_t1,TE_t2,cluster
APH1A,-0.534020251644589,-0.0994346004485944,-0.0260160120168005,7
ANO5,-0.480820670886195,-0.00873437747596325,-0.0685569201420934,7
SIRT5,-0.555362426819712,-0.00739823498154204,-0.11522013612473501,7
NFKBIA,-0.5517956977819809,-0.0116910984038684,-0.07971219479115599,7
SLC4A7,-0.665015067996553,-0.28600750628406896,0.0567464182298121,7
RBMX2,-0.668940674812495,-0.137353372759314,0.024856019098957995,7
MVD,-0.648050665992167,-0.172019101268998,-0.007735981647112559,7
CAMLG,-0.691614737964625,-0.18392377619431,-0.024649915132821,7
NMNAT3,-0.569482510190245,-0.473086852243065,-0.0107764538064854,7
ITGB1BP1,-0.615727692123333,-0.440169254002466,0.027185502093375,7
QPRT,-0.5554484402147379,-0.45133986960974204,-0.10097134546524301,7
GNL1,-0.625616657231786,-0.39458419753085205,-0.12811636502569598,7
MTHFSD,-0.417813550180759,-0.42426088887173996,-0.015454243203161999,7
RNF130,-0.467268443063448,-0.407389945756908,0.00703606768242836,7
WDR83OS,-0.546753452095995,-0.366518753717576,0.0376995090757394,7
ABHD18,-0.5508374078692979,-0.31408034457934003,-0.023024575358652002,7
ALKBH1,-0.546560771694355,-0.33958883848690996,-0.0361593174920325,7
CENPA,-0.5967846073356939,-0.269819797337683,-0.0333342089085136,7
CYTH2,-0.585095285648579,-0.325972992249377,-0.0328411972830783,7
PRADC1,-0.586974086782941,-0.30434421043203,-0.0454415064970772,7
NCF4,-0.494822148676123,-0.392953443177438,-0.0426457077463399,7
PARL,-0.5017500649971001,-0.3457371037915061,-0.0283631520607471,7
HEBP2,-0.509654734187529,-0.31573314948231,0.0187726990671467,7
ROGDI,-0.46009634553865497,-0.30580458544149897,0.0005331240115779219,7
TRMT61A,-0.7317722806875171,0.0788561440526802,-0.0131317426373302,7
METTL21A,-0.742797374710232,0.158779870147461,-0.0673080354898699,7
NOL12,-0.745410966376272,0.00392730902636556,-0.157061939403307,7
FIS1,-0.721772280955663,-0.0421048388906455,-0.0871483524148759,7
ITSN1,-0.704149320587381,-0.144177445078095,-0.0994518213224842,7
AVEN,-0.6542378470143411,-0.0035374632299282204,-0.21944405041066103,7
ZCCHC4,-0.613123143206139,-0.00367736976273129,-0.266869588168601,7
MACROD1,-0.627545045765731,0.0944623988364774,-0.15195996634601502,7
ALAS2,-0.6310322193201391,0.0739741549315919,-0.20473640123314701,7
ADSL,-0.586731805659521,0.0488306996833706,-0.21083439439827498,7
NAT9,-0.5775009140274251,0.150126109624762,-0.0519914993293455,7
TUBB6,-0.529886302614051,0.17722420510126002,-0.09442800338621302,7
NSUN5,-0.489459012495365,0.17098886569800698,-0.0687489479914446,7
FGFR1OP,-0.48069692753939597,0.0324188775904414,-0.17562714637977897,7
TRIM23,-0.4881632895301721,0.0496925447229696,-0.159533974274591,7
NSMCE4A,-0.469547405179998,0.119006645387024,-0.15270042165122102,7
TXNL4A,-0.454907350500476,0.0969816512201131,-0.0849492828773279,7
C11orf74,-0.566471312189219,0.275556942991426,0.142168633515486,7
MCAT,-0.54821955613603,0.15466927848480602,0.168423182627891,7
COX7A2L,-0.6975120773886059,0.12418837763561802,0.17911012309438198,7
BOLA1,-0.736955713889093,0.166113728832466,0.17748201947116396,7
ST13,-0.6157961663159829,0.0410404523940481,0.177462495790212,7
EIF2A,-0.671250024146023,0.08612067431591,0.103385870177055,7
UXT,-0.571906959074436,0.110396914705532,0.0828141864400683,7
MTO1,-0.549564983772225,0.0763423967726269,0.0337690096707624,7
MXI1,-0.84325225487325,0.13880991510310098,0.0861678118780276,7
PRKRIP1,-0.7675489147006039,-0.0027410061380934102,0.124649334830884,7
NPM3,-0.6875679665377371,-0.0313085315002574,0.148590862429758,7
TMEM160,-0.680379912750951,0.009281791988559591,0.12672438244057802,7
TRAPPC5,-0.711463139204486,-0.0111369094950308,0.112245204196284,7
HAUS4,-0.86984166485771,-0.0641724763999893,0.108474378089146,7
RPS24,-0.8506106963666881,0.0238959679159573,0.162625111757795,7
RPL5,-0.93150114316787,0.0435162975303069,0.134666714416738,7
PSMD9,-0.3937508016789821,0.0450799628619216,0.0126699054253775,7
MRPS34,-0.43375364621193796,-0.005550153876330671,0.0790153090371078,7
EIF2S3B,-0.486337166232568,-0.00878982039973265,0.0160462736914763,7
NDUFV1,-0.433999898037994,-0.0121043795943009,0.0027818745374191198,7
LSM1,-0.29592708933117307,-0.0112652261786773,0.126788306953588,7
NT5C3A,-0.334528101599478,-0.0037765407983805,0.147971764494732,7
HIST1H2AC,-0.3561842383077029,-0.000599375348259213,0.12763177172856402,7
APTX,-0.320361642992541,0.0324026548569152,0.0930634029883688,7
FPGS,-0.32140393221771096,-0.0290967626459724,0.0597711203202836,7
MTG1,-0.275905829892287,0.079339991891237,0.063967036108323,7
NEDD4,-0.251323620388998,0.0477136811307585,0.0760950161709372,7
WDFY1,-0.245304095163323,0.056909849779215,0.0877309292842193,7
RNF115,-0.245240849195436,-0.031983026121208,0.0875216000375423,7
MAD2L1BP,-0.22665251370321804,-0.00158448106265367,0.0706651981328919,7
CLIC1,-0.23312661113026298,-0.0100640307250768,0.091395694874142,7
APOL6,-0.196442076435001,0.0260119189673904,0.0276446125425686,7
SERBP1,-0.189910395814999,7.01223384397211e-05,0.0520992814994182,7
CEP57L1,-0.200103010801501,-0.0149652577685204,0.0441501090900449,7
RUFY1,-0.29329053627199897,0.137263260622467,0.0204286341426462,7
TRIR,-0.210643082338057,0.10358858466975501,-0.0065595750959118295,7
GRWD1,-0.254422257517729,0.106451150302705,0.0147637186593644,7
NADK2,-0.22456403974987302,0.0507812873932777,-0.0036116114206687705,7
SCAND1,-0.21432399740944502,0.050923076068909,0.0069960281921443105,7
DTYMK,-0.159728185433509,0.056166065387762004,0.00544750135467528,7
WDR35,-0.15937860082440802,0.087865588662943,-0.000493674510264796,7
NKAPD1,-0.30242203038133597,0.0123405441344329,-0.0369346048251713,7
SLC4A1,-0.25556189360259196,0.016328469306722,-0.0160273014080545,7
TRUB1,-0.24733927440323897,0.0226813865315482,-0.0616132142252567,7
UBL4A,-0.24175638905490102,0.0316359788897134,-0.0511878481099505,7
ELP2,-0.34254480704421303,0.0909090049440561,-0.00893902913480404,7
DDX39A,-0.330080201680452,0.10528809786749302,-0.101851559171983,7
SLC35D1,-0.34188886268166696,0.0631279783163061,-0.0639386225910042,7
ERGIC3,-0.334475373330063,0.101208247176338,-0.0632846126599027,7
ARPC1B,-0.42816524962070396,-0.08529550690722501,0.10076268759131302,7
C9orf16,-0.40448810069940394,-0.0862741173300705,0.21789773346233698,7
NOSIP,-0.45815636319058595,-0.0604144684158224,0.178286646278762,7
GALK1,-0.49082060910858705,-0.0545487671006877,0.25715592909635,7
RPUSD4,-0.463460316544351,-0.0364654344777962,0.21742245689390696,7
SVBP,-0.518195502884645,-0.0364626391932681,0.21260698569051198,7
ZCCHC7,-0.41560254604722296,-0.145558227202669,0.0408334914918838,7
CDKN2AIPNL,-0.44862275793064293,-0.210615788731841,0.044175108900218994,7
C20orf27,-0.4056704076720471,-0.240657652770731,0.0717131738617856,7
EME1,-0.548285058793516,-0.147383777641072,0.0214852880683546,7
EIF3G,-0.5337903950302261,-0.13842796690387,0.07488485352438701,7
COA5,-0.566207304904563,-0.15331695678959803,0.0667440580485539,7
WDR41,-0.528766734460111,-0.148286698454431,0.13319644923717303,7
EIF4A1,-0.517687149170302,-0.195358525214924,0.117663833019525,7
POLR1E,-0.49211108282737004,-0.18567502662191604,0.0942108685478217,7
ENOPH1,-0.320974772402329,0.162475813269171,0.285847444011155,7
PLEKHJ1,-0.374809016316567,0.19178151239296898,0.316069442959495,7
FIBP,-0.36312206687907206,0.12348771350814099,0.391209238951489,7
POP4,-0.341708785917771,0.15561135073474,0.462508727925209,7
QTRT1,-0.38471550883961797,0.17220720475454998,0.45172318977007003,7
NDUFC1,-0.261034000240608,0.11710579011611501,0.451050412887012,7
TMEM256,-0.267384919775028,0.104321600302913,0.52916594984769,7
HIST1H2AM,-0.230362393691945,0.100626118943142,0.333870913625708,7
RNF7,-0.17224872351775103,0.0923741787218624,0.32875275162978496,7
IAH1,-0.285321719988948,0.0834161022069115,0.334204049357664,7
GAPDH,-0.27514819551310804,0.152101889821522,0.338987221624578,7
NTMT1,-0.266925837338446,0.123123194877306,0.33098222095282803,7
HIST1H4I,-0.347349073356383,0.0237570594514982,0.197345232685459,7
MVK,-0.354567419967125,0.0174601164432768,0.30998743765250897,7
RRP9,-0.43525861704660795,0.0733810227618837,0.182644178315443,7
MOB2,-0.414965581069355,0.0868493980971156,0.228595823711318,7
SLC39A8,-0.406844706148483,0.15176438894340302,0.126133554825884,7
DUSP6,-0.388768696341113,0.14143975895224,0.23522661852670002,7
SLC25A3,-0.398006520704127,0.182765872189323,0.18792561134987398,7
TTC32,-0.46805509083482794,0.0852342868521323,0.29659128965227505,7
CLEC11A,-0.52035469674658,0.0348465154529485,0.272762163369518,7
CASP4,-0.52060504500743,0.111801447864999,0.24828918840351197,7
PPIA,-0.521685099257548,0.159813114829297,0.33142627397436797,7
COQ9,-0.42714205903773395,0.10879657524194401,0.339593238621461,7
RPL8,-0.436903435157508,0.16593882087253198,0.345309659312939,7
C12orf10,-0.47971595920234394,0.199619485904866,0.257357881623513,7
RPL22L1,-0.5244377649013511,0.23036372223918802,0.229733545872638,7
FAM118B,-0.39394075725684596,0.24062284632584305,0.236518583524218,7
UBXN10,-0.403904757705289,0.25974435426305,0.233513730506114,7
FEZ2,-0.332184342989414,0.29036307285072804,0.258594292031472,7
MMAB,-0.388867288770556,0.324908199345408,0.306170301191877,7
CRADD,-0.39646124872276,0.306766348750293,0.26060311647741397,7
EML2,-0.404605124619929,0.27615465556152197,0.290401675296284,7
ATPAF2,-0.11906491035322901,0.136438093943588,0.15599797116199302,7
VPS36,-0.0987309695095115,0.12235765311291599,0.22061047432248101,7
C22orf39,-0.12863025556277902,0.21685964953561201,0.22124092391301603,7
NAGA,-0.144728887710099,0.19651555506230603,0.200280521599085,7
VMP1,-0.17663306811126803,0.174608598719638,0.272644477407067,7
COX6A1,-0.164822981737578,0.18431147529866,0.24191895343326503,7
MYL4,-0.142526226803046,0.18935796702892102,0.25023892130609,7
RRP7A,-0.13875744467266002,0.191890784706567,0.237292761506686,7
PUS3,-0.175014648795863,0.0896121170822297,0.0840500239331207,7
SPOUT1,-0.21479029897745003,0.143719430909007,0.0977312739461981,7
SURF1,-0.161859793652374,0.134297527528906,0.11171628624390799,7
TM2D1,-0.15468687121824498,0.126066036861023,0.101885952799557,7
IPO5,-0.136950712778244,0.062558139435006,0.18072456546221,7
IMP4,-0.221210378403852,0.0971263301174719,0.18809107913776896,7
CCDC112,-0.21471498467929,0.0529095670168656,0.14911060276423002,7
HAUS2,-0.24181754175023898,0.21277085401624501,0.17886389430837402,7
GYPC,-0.194039079117508,0.23104070820480604,0.181133991076434,7
NUPL2,-0.17911583559246896,0.216710059681703,0.19352483675225798,7
HIST1H3C,-0.258520276649294,0.192346738774657,0.10985743888163499,7
IFIT2,-0.20901427317190602,0.217898351731948,0.114927161382754,7
ZC3HC1,-0.34341760106715297,0.11576867761330198,0.154597559420063,7
ZNF480,-0.267783501860714,0.129186841176014,0.137273681005142,7
CCS,-0.290763287976103,0.12745591409107598,0.123163846433504,7
AIP,-0.24070410826439298,0.150600857901548,0.24168817818732,7
MKS1,-0.264955668936757,0.0590610231392618,0.20944631881742398,7
CASP8,-0.30285604082080697,0.112576386261604,0.21583358461651803,7
CYB5R1,-0.0847190724723518,0.0226154831671158,0.309707290322573,7
PTPN2,-0.0790932124262626,-0.00783958165147171,0.347782859996078,7
RING1,-0.115725311876789,0.0518620180150873,0.24383386653366196,7
GSTP1,-0.10628331157443902,0.0439453749548412,0.249429507793061,7
CDKN3,-0.0806540536661856,0.0891180992159451,0.277188611809132,7
IMPACT,-0.0419671111251639,0.0631759722002772,0.25262882328067,7
NOP56,-0.113827608714171,-0.0241158687873258,0.22191791529314397,7
HACD4,-0.0497161582306732,-0.0106816616452185,0.215598344339879,7
SUMO3,-0.0736369057169498,0.00319070958420254,0.21258538150422,7
CDK4,-0.0382787516055164,0.00409393452777745,0.25081154930230604,7
FARP2,-0.050504902213315,-0.0140579994457669,0.27328120491771196,7
HIST1H3B,-0.217697351669494,-0.0943981383936265,0.18868320395427696,7
TP53BP1,-0.20928569916422896,-0.0424547358271336,0.19489422245520896,7
SARS2,-0.22298817031002,-0.0548898390746877,0.19516287595276502,7
TSTA3,-0.19942201069516,-0.0564851252204835,0.14991663106026099,7
METTL26,-0.227275645283476,-0.0872901192285074,0.123097584614524,7
RANBP1,-0.234608183458369,-0.0685002585522929,0.11982316105534499,7
MRPL41,-0.262514162169541,-0.0449760243687154,0.21917147099708703,7
CYBRD1,-0.28032768333325303,-0.0160869547271396,0.284900397456104,7
UQCR10,-0.24388487541142498,0.004117511548892379,0.280151651940305,7
TMEM141,-0.505350827037846,-0.0387153166789208,0.37027922762612103,7
MVB12A,-0.433528962513055,-0.0801614433270452,0.3903748550234579,7
SLC25A32,-0.5734222553555961,-0.060697409297952,0.274974816587841,7
APRT,-0.466529754347821,-0.170902463558825,0.27192069149451503,7
MRPL23,-0.46526379367618603,-0.12489183900102999,0.299187988896838,7
HBQ1,-0.47938537394318104,-0.210552068619846,0.4014076068193211,7
MDM1,-0.4658926925325011,-0.193514436433255,0.4784297700534961,7
DMAC1,-0.419194132376562,-0.193828413234489,0.45478890040823,7
FAM104A,-0.40632247629456497,-0.279963416088602,0.35478188762595897,7
TFPT,-0.395299735000209,-0.27346256780196,0.39936355628249,7
HIST1H2AL,-0.380786807855605,-0.351063543960616,0.31174397782532,7
MAD2L2,-0.41785828664183505,-0.332200867223551,0.27935330232202,7
SMIM10L1,-0.4250233170794939,-0.3119067873103761,0.299572943317097,7
COA4,-0.569753470679053,-0.159357988983895,0.562536779441881,7
ARPC1A,-0.515154144710274,-0.25750059284994503,0.641295143801687,7
COX8A,-0.533503563195566,-0.334556303024431,0.541188116009665,7
ICAM3,-0.47782990800412,-0.273649145963333,0.521722546285738,7
ZNF581,-0.5778234874355129,-0.365321131536609,0.434226501771456,7
THAP6,-0.5428137168007311,-0.301081601083801,0.35018034362162104,7
TMEM18,-0.565850735880589,-0.31477783025035805,0.370792641322142,7
CENPV,-0.613997511694641,-0.394407732651072,0.3357398751129769,7
GSTZ1,-0.625790453195663,-0.286273449467881,0.29667891521379197,7
COX17,-0.690207627642063,-0.263291794199276,0.44570128815067894,7
MTFMT,-0.664310478253815,-0.0556116005483196,0.423580612940714,7
EIF3F,-0.7173973138761871,0.118389922899471,0.396534382427324,7
MRPS11,-0.566956334633883,0.11883031745499,0.43477994294731,7
MLLT3,-0.601977719454063,0.26004654715368697,0.499609673474978,7
IMPDH2,-0.603440357405173,0.239402276217173,0.41909411863417206,7
DYRK4,-0.464323931273264,0.21254152474125101,0.477253773860771,7
CFAP36,-0.411500309362489,0.244592322333365,0.46011378290951793,7
TKT,-0.38901306561361604,0.274134188616888,0.488309866622036,7
EIF2S3,-0.538140417000584,0.0361976963972083,0.665501497656874,7
IGBP1,-0.446085252973933,0.0560286418821057,0.5453206484772921,7
NTHL1,-0.504573732846725,0.0842155158555163,0.576472024164849,7
ARRDC1,-0.403492357273739,-0.121060408873614,0.6788944557755301,7
CHCHD2,-0.306540108919053,-0.0557055769612882,0.6609384289418521,7
TFB1M,-0.244221118564482,-0.00621198328006867,0.7085152229293449,7
RBFA,-0.327606452865031,0.0526314661337134,0.608623399745283,7
MCRIP1,-0.219718706072595,0.00206510717718157,0.49961667157260997,7
OXA1L,-0.233457953842265,0.0256409543590964,0.569913627960093,7
UBE2M,-0.199486034297404,0.0396128901474294,0.540254367351863,7
CD48,-0.16735332570944,0.0171333057795921,0.6027468214021451,7
NEK3,-0.215362036029645,0.066662990027734,0.617611634478209,7
SMIM19,-0.22955857425170298,-0.020828917817301004,0.6210197596728929,7
YIPF3,-0.13988194432952303,-0.19615010156795398,-0.13473371394872502,7
SHOC2,-0.13727324340014502,-0.246090777287935,-0.150266967490235,7
PIM2,-0.174652488340352,-0.207336516353774,-0.164585665787031,7
TESC,-0.198204450817138,-0.22062267448160297,-0.123850649605735,7
FBXO25,-0.19818466780719501,-0.16089384966796302,-0.0880070740043724,7
HGS,-0.185670857271982,-0.19371555614732702,-0.0822809935756425,7
MPDU1,-0.22727006335143,-0.15276912418300598,-0.12310271993398299,7
CNKSR3,-0.284419056356379,-0.142771102636628,-0.0930106519870132,7
DDX41,-0.24549994862870603,-0.128227709544498,-0.101236727929953,7
FADS1,-0.28859430917794604,-0.229611381819156,-0.121702810102293,7
POLR1B,-0.244975518878132,-0.25540062893366,-0.157179511745758,7
BACE2,-0.251449839825618,-0.25132610614270395,-0.121131835302231,7
KLHL18,-0.285162143014724,-0.265968882939473,-0.18280087383366397,7
REPS1,-0.267829113659011,-0.289565917480126,-0.12099875206263302,7
BCDIN3D,-0.306714026286393,-0.29210212906114,-0.147704709345984,7
TMEM19,-0.287333652340749,-0.29469264868341,-0.160085592718468,7
MED22,-0.263019848409284,-0.19819978066329602,-0.164073800809812,7
FAM126A,-0.26729249585724,-0.202217236355134,-0.20643081348268402,7
FAM129B,-0.219297092327673,-0.205986643892816,-0.23171110252972196,7
PIK3IP1,-0.29319857825750606,-0.20904368732352802,-0.23287874857351396,7
CEP63,-0.310713425667919,-0.160088508702118,-0.14497776307106602,7
TRABD,-0.27959912894371003,-0.139174174108539,-0.21649478797915,7
SLCO2B1,-0.280191977042694,-0.137036086318809,-0.18146817714807198,7
DDX56,-0.297349846079304,-0.11812898284472098,-0.181916269952945,7
RBMX,-0.20477025557793,-0.127311846740901,-0.0176633907598825,7
SH3GLB2,-0.157982738278627,-0.0898968767963267,-0.0536973379557987,7
ERCC1,-0.18829955045566102,-0.0661217346533147,-0.0366353099748408,7
RPP25L,-0.233499794877163,-0.0357252070958518,-0.0194342412202604,7
POLR3D,-0.205205439529475,-0.0642007855695056,0.0113599917684946,7
LRR1,-0.235103102435904,-0.0568543510487161,0.0386314154082777,7
PPT2,-0.268791778434963,-0.0941941536579849,-0.0514721004110396,7
NFKBIB,-0.28037644247844895,-0.071273816096254,0.00177473561952908,7
DNPEP,-0.355695980715369,-0.0672466011046178,-0.004022033325666321,7
TAF11,-0.36111139389188496,-0.0627347115854639,0.0372069367029261,7
NSL1,-0.356870131809367,-0.114352315459591,0.0660427870796268,7
RABGAP1L,-0.309972306983433,-0.11956888964274401,0.0195269385218895,7
MAPK9,-0.33730872263543704,-0.150186833215401,-0.0781700042037528,7
RNF146,-0.33320873055121003,-0.132552100965586,-0.0470020443175222,7
VRK3,-0.33978583934257595,-0.12684932907964802,-0.0656819408712308,7
HAGH,-0.357562925954087,-0.0320732318748555,-0.0697510573656795,7
COQ8A,-0.35463699684492206,-0.0204917968371911,-0.127048113009154,7
ACTR8,-0.259915943447087,-0.0529953690585176,-0.10183824244135,7
ATG4C,-0.267009075329965,-0.0835707140834191,-0.11308580862989,7
YIF1B,-0.25758269353536,-0.0750781601749239,-0.174926859954519,7
TTC19,-0.29193814371121196,-0.0908848148487497,-0.142119943062387,7
NPL,-0.276230941389283,-0.0810961866471373,-0.138789108388018,7
OSBPL8,-0.307542184354022,-0.10384666837808099,-0.08670527977155902,7
ACADS,-0.31870508918134005,-0.0750395537025973,-0.11440435423563199,7
ISG15,-0.32829761316159994,-0.0564556431371622,-0.11332154973400001,7
CDC42EP4,-0.31541594795424105,-0.197444779618845,0.0389137916288226,7
NDC1,-0.277867782751313,-0.212253933184853,0.0150954193888866,7
CENPK,-0.34414159140781203,-0.259299407862293,-0.00132112738208774,7
SIAH1,-0.34593234982687,-0.22979018722655498,0.00698479489942882,7
PTDSS1,-0.29316677461175705,-0.24827231008047101,-0.0277140262654674,7
SHC1,-0.30345818001758396,-0.21452421189211301,-0.0229521354284226,7
FCGRT,-0.30314039102923496,-0.222039893328817,-0.0375599334954511,7
EIF2S2,-0.257436393566394,-0.15630265340417002,0.0680079117959645,7
NRF1,-0.18764692283938003,-0.14235242652991598,0.0544544207478329,7
STARD4,-0.232916622666698,-0.199185012402163,0.15295816978112803,7
H2AFJ,-0.254879549132061,-0.19158554309807002,0.133304718202083,7
CASC4,-0.338513133665894,-0.162567379637431,0.12254124383608,7
THAP3,-0.263331612500367,-0.124823277611289,0.134506705372857,7
PFKP,-0.29110555445751196,-0.115688567989002,0.0942941335441192,7
HIST1H2BL,-0.3681388176806121,-0.10683327976529801,0.154185909406097,7
ZMYND11,-0.31978089694605605,-0.136870885743335,0.159417585603325,7
RTCA,-0.30432633059784603,-0.10990321920871401,0.155092075633227,7
SSNA1,-0.3207813264069361,-0.0811238639798405,0.18966993278297897,7
MED28,-0.276600487512886,-0.0786446874986424,0.15974172536534398,7
C10orf88,-0.102431121866931,-0.37125571793999607,-0.0162997195092747,7
AMPD3,-0.0715785499334471,-0.341875361066726,0.0344407644501157,7
RBM48,-0.0531719780969381,-0.389263446244811,0.0131525574172249,7
DCAF12,0.024134936593137,-0.33178374894665,0.050570193811704,7
ZNF574,-0.0157841183847985,-0.284646378935207,0.0929389596556564,7
CCDC91,-0.0517100575471045,-0.308577387548772,0.109327377362484,7
LZIC,-0.162773912297316,-0.32852036539519797,-0.0607539886780378,7
LMBRD2,-0.15678877589668302,-0.291819082300558,-0.0383268068831207,7
MBD4,-0.24956685862225,-0.336792857886308,-0.0207943144680722,7
GTF2H4,-0.22681523560698397,-0.33950846938318996,-0.0366840218463331,7
NOM1,-0.214266978487773,-0.275053717870751,-0.0131833990466919,7
PHF2,-0.217295685390174,-0.304079996248448,-0.0660335731079685,7
TTC31,-0.0939250977121812,-0.33934164701351693,-0.14862103956948,7
HEATR6,-0.0913876856838243,-0.352767856050303,-0.15205444486498498,7
SENP1,-0.0918710063377888,-0.25895943240909397,-0.12156964788322899,7
SMS,-0.0970085089292939,-0.25285006984834896,-0.11630494282979902,7
EPS15,-0.0919429009450252,-0.260792691287946,-0.155322075623104,7
SP4,-0.0877137874798591,-0.275778385911534,-0.174670521880833,7
PUS1,-0.0513985332184561,-0.309451660163557,-0.0982921560485764,7
TNFRSF1A,0.0202246973842661,-0.30401249498094396,-0.070712219246252,7
MINDY4,-0.00716863382203559,-0.31993951051515995,-0.053831455017817005,7
ITGAV,0.0371281204788005,-0.323063660357662,-0.0555149814832979,7
BTK,-0.0617535304320033,-0.0321302906150038,0.0121413771763821,7
UBE2Q1,-0.150796525273433,-0.0906304175574377,0.046027806277497,7
PDCD2L,-0.106505180548561,-0.0746590054029066,0.0160815846409077,7
RGP1,-0.0780228067282422,-0.0998503444524545,0.0436499925437641,7
CCDC93,-0.0793064486185188,-0.0866126397390729,0.0492726561491883,7
TAF1A,-0.0268545059382586,0.011702983170146002,0.0633535419004779,7
ACSS2,-0.0312790190859377,0.0280527407011165,0.0637818694163285,7
TXNDC5,0.00249243344013592,0.0252987074306835,0.0999903133304178,7
HIST1H3I,-0.00693249484892312,-0.0033170024706161,0.0878371500405445,7
TMED8,-0.10191963112646,0.00995834858487569,0.0459355256015623,7
CFAP97,-0.10692098803465301,-0.00867811367511769,0.0668718676490788,7
CDR2,-0.108491916289338,0.0664865253528127,0.0578598074835817,7
LYSMD2,-0.0876021965695002,0.0998212219181373,0.0406715493546105,7
FBXL3,-0.0865912382457216,-0.116515654585185,-0.072395190670526,7
GLCE,0.006343858519591779,-0.0513372384489885,-0.11696577507256697,7
GRIPAP1,0.0234204125714456,-0.0916540216923362,-0.100044628678674,7
ARHGEF39,0.0158836648774046,-0.075644062015813,-0.107892562735239,7
SPAST,-0.0228083673840608,-0.0732190148639621,-0.133850143606247,7
PITRM1,-0.00985627335727133,-0.073510098553539,-0.0846536755580753,7
KCTD20,-0.0580472478054676,-0.0391869903034631,-0.0708212216535075,7
SUPV3L1,-0.0494329861837504,-0.0108422807977679,-0.124505224517415,7
RIT1,-0.0462234595129189,0.024004173266157,-0.054572000628030005,7
RNF34,-0.0357610961948055,0.0281964578619844,-0.0538361977800952,7
SGPP1,-0.11579660336979498,0.0385097346701604,-0.0419505103568049,7
DPP3,-0.0905062813718275,0.0185998858621879,-0.0183712765095886,7
SUPT20H,-0.062161371612476,0.0411559714623191,-0.0136244757745637,7
BTBD10,-0.15976884681940698,0.0482883559941653,-0.12261775124404001,7
PRKCQ,-0.19426023473310397,0.0628359965848114,-0.0366794798264903,7
PFKL,-0.18242497751031198,0.0257619292815097,-0.073250436874487,7
GPR108,-0.193329246154697,0.0385557750075736,-0.0593590979308067,7
OSGEP,-0.19372409949163102,0.0424851806135119,-0.0701771460990404,7
CDK9,0.041595692086352005,-0.112059470549615,0.0259515434369678,7
HAUS5,-0.0520894329002511,-0.172909207598969,0.00637744728863492,7
NCF2,-0.029344200106676002,-0.12034066368843599,0.000679107166890757,7
MOAP1,0.00308830663040588,-0.14415609724988698,-0.0106189048168688,7
CDKN1A,0.0228509609237535,-0.24145754653263896,-0.0098925815460455,7
AMPD2,0.0217701783773696,-0.230689647174137,0.109488334910618,7
RHBDD2,0.0110842408737265,-0.169318812996426,0.0659488639448769,7
SLC25A40,0.00216973273806875,-0.165698521555078,0.108231118354764,7
AGFG1,-0.0213184489250185,-0.0819840382950528,0.11993518807960901,7
GNE,-0.0322940078367875,-0.128812430253676,0.15952615415829002,7
RRP1B,-0.0506129123146687,-0.13299428015115303,0.126255508672447,7
SIL1,-0.11028122014208401,-0.093018509811561,0.125210025592695,7
PNN,-0.12698923502230303,-0.10872259228901099,0.12157051700177,7
LMAN2L,-0.10846979089725999,-0.0133396613958931,0.11169532839124302,7
SNF8,-0.127311548178002,-0.0466478177872541,0.114470763017158,7
TMEM98,-0.138748864070752,-0.041857589040989,0.10118533889258699,7
C18orf25,-0.0937989960075717,-0.250043871616673,0.148050704733794,7
ADCK1,-0.0690778664099078,-0.221697382597539,0.174166923632885,7
TOMM40,-0.111601814909376,-0.17365726775393803,0.0927369260510211,7
IPO4,-0.15780808152365,-0.13374704021893802,0.151609527361538,7
PLEKHO2,-0.163818548726888,-0.230545998878337,0.13837192952846,7
CBX2,-0.157860902620183,-0.22634890392047197,0.109260957457705,7
FAF1,-0.18684227414107601,-0.11774961383136001,-0.3800849645727129,7
TTF1,-0.19544689914934402,-0.131938192016562,-0.36645493329341394,7
TRAPPC6B,-0.19233187020751602,-0.18954076006936302,-0.38756690584297204,7
CHST10,-0.15435174609342403,-0.17827357107983302,-0.39462723871044003,7
CR1L,-0.226774973187952,-0.10015655478787501,-0.39826932375599294,7
ARFGAP2,-0.26250558643802696,-0.0797528743420943,-0.40565405668218896,7
TGIF1,-0.254518291384392,-0.0969046848743326,-0.40691139679804295,7
CDKAL1,-0.21566535907198897,-0.0446742817176637,-0.37360967110725896,7
PAIP1,-0.17514361848628196,-0.0572227952184505,-0.391391972272428,7
QRSL1,-0.194566934368415,-0.14201624519793102,-0.46997250555202497,7
RFC1,-0.144335431499415,-0.12024901381869199,-0.515504197207667,7
FANCI,-0.17010422063421898,-0.15629740143059698,-0.53882332745123,7
CHAF1A,-0.172978329216635,-0.145162932362921,-0.50846092262527,7
VWA8,-0.0791931483756381,-0.156074363395829,-0.42585211928778904,7
KLHL9,-0.143726201435226,-0.10827125886585001,-0.42662411122294897,7
POFUT2,-0.151956777093845,-0.163583542207212,-0.45499876982287296,7
CARD6,-0.14036264895597,-0.17123574615651901,-0.4463154865425179,7
SCAF8,-0.10322078504660001,-0.27845440584901804,-0.478610042317632,7
GTF3C1,-0.112189965341124,-0.22211059464019395,-0.477222975094412,7
USP19,-0.165917073156964,-0.247861694445108,-0.44372091508695605,7
LETM1,-0.156628350360855,-0.23221690621410299,-0.526811906276593,7
